,C1_160309,C2_160309,C3_160309,C4_160309
0,10.971084801269594,9.267117829465047,12.397385957652222,9.801318355529148
1,11.13823072166859,11.167983221372712,11.037662368853407,11.676630360408891
2,10.635728931534775,8.872657553621828,10.477856283485334,11.64458262645552
3,9.968567810322277,9.536668793707676,11.967741457882695,10.920404735189058
4,10.740598303941312,10.801593489038428,12.045839616357146,9.525151903138546
5,12.251462909184404,12.269881377452707,11.627754486142766,11.69430892261516
6,8.793573589869581,12.360030536166892,10.113404068008725,11.068736261728347
